month,FlightNum,AirTime (in Hrs),Origin,Dest,Distance,Cancelled,Cancellation Code,Diverted,ArrDelay,start_date
Feb,834,40,AUS,DAL,189,0,,Yes,0,2/25/2018
Feb,853,36,AUS,DAL,189,0,,No,-11,2/26/2018
Feb,913,40,AUS,DAL,189,0,,No,5,2/27/2018
Feb,939,37,AUS,DAL,189,0,,No,-12,2/28/2018
Mar,1417,42,AUS,DAL,189,0,,Yes,-5,3/1/2018
Mar,2530,42,AUS,DAL,189,0,,No,-2,3/2/2018
Mar,2880,41,AUS,DAL,189,0,,No,-7,3/3/2018
Mar,3409,37,AUS,DAL,189,0,,No,0,3/4/2018
Mar,2124,116,AUS,DEN,775,0,,Yes,-1,3/5/2018
Mar,674,70,AUS,ELP,528,0,,No,-9,3/6/2018
Mar,1003,76,AUS,ELP,528,0,,No,-9,3/7/2018
Mar,3481,76,AUS,ELP,528,0,,No,-14,3/8/2018
Mar,112,36,AUS,HOU,148,0,,No,5,3/9/2018
Mar,544,30,AUS,HOU,148,0,,No,-4,3/10/2018
Mar,555,33,AUS,HOU,148,0,,No,0,3/11/2018
Mar,1856,34,AUS,HOU,148,0,,No,-9,3/12/2018
Mar,2445,35,AUS,HOU,148,0,,Yes,-1,3/13/2018
Mar,501,44,AUS,HRL,273,0,,No,-6,3/14/2018
Mar,906,162,AUS,LAS,1090,0,,No,2,3/15/2018
Mar,1838,164,AUS,LAS,1090,0,,No,3,3/16/2018
Mar,3862,159,AUS,LAS,1090,0,,Yes,-10,3/17/2018
Mar,2985,181,AUS,LAX,1242,0,,No,10,3/18/2018
Mar,160,54,AUS,LBB,341,0,,No,-9,3/19/2018
Mar,1028,56,AUS,LBB,341,0,,No,-4,3/20/2018
Mar,684,48,AUS,MAF,294,0,,Yes,-11,3/21/2018
Mar,996,47,AUS,MAF,294,0,,No,-9,3/22/2018
Mar,297,120,AUS,MCO,993,0,,No,-10,3/23/2018
Mar,707,124,AUS,MDW,972,0,,No,-19,3/24/2018
Mar,870,127,AUS,MDW,972,0,,No,0,3/25/2018
Mar,513,131,AUS,PHX,872,0,,No,-15,3/26/2018
Mar,700,127,AUS,PHX,872,0,,No,-9,3/27/2018
Mar,2183,129,AUS,PHX,872,0,,No,0,3/28/2018
Mar,687,176,AUS,SAN,1164,0,,Yes,0,3/29/2018
Mar,2654,176,AUS,SAN,1164,0,,No,-1,3/30/2018
Mar,304,113,AUS,TPA,928,0,,No,0,3/31/2018
Apr,816,126,BDL,BNA,852,0,,No,0,4/1/2018
Apr,436,49,BDL,BWI,283,0,,Yes,-13,4/2/2018
Apr,606,51,BDL,BWI,283,0,,No,-15,4/3/2018
Apr,1657,51,BDL,BWI,283,0,,No,0,4/4/2018
Apr,1743,48,BDL,BWI,283,0,,No,5,4/5/2018
Apr,2707,52,BDL,BWI,283,0,,Yes,-10,4/6/2018
Apr,3486,52,BDL,BWI,283,0,,No,0,4/7/2018
Apr,3505,53,BDL,BWI,283,0,,No,-5,4/8/2018
Apr,3745,54,BDL,BWI,283,0,,No,5,4/9/2018
Apr,3655,343,BDL,LAS,2298,0,,No,1,4/10/2018
Apr,452,153,BDL,MCO,1050,0,,No,0,4/11/2018
Apr,524,153,BDL,MCO,1050,0,,No,-15,4/12/2018
Apr,3133,139,BDL,MCO,1050,0,,No,-19,4/13/2018
Apr,2449,128,BDL,MDW,777,0,,Yes,0,4/14/2018
Apr,3149,125,BDL,MDW,777,0,,No,0,4/15/2018
Apr,1860,155,BDL,TPA,1111,0,,No,0,4/16/2018
Apr,3407,169,BDL,TPA,1111,0,,No,-14,4/17/2018
Apr,102,35,BHM,BNA,177,0,,Yes,-1,4/18/2018
Apr,518,36,BHM,BNA,177,0,,No,-5,4/19/2018
Apr,521,91,BHM,BWI,682,0,,No,-12,4/20/2018
Apr,785,90,BHM,BWI,682,0,,No,-11,4/21/2018
Apr,2036,88,BHM,BWI,682,0,,Yes,7,4/22/2018
Apr,112,91,BHM,DAL,587,0,,No,0,4/23/2018
Apr,573,95,BHM,DAL,587,0,,No,-7,4/24/2018
Apr,764,93,BHM,DAL,587,0,,No,0,4/25/2018
Apr,63,97,BHM,HOU,570,0,,No,-4,4/26/2018
Apr,823,89,BHM,HOU,570,0,,No,0,4/27/2018
Apr,3948,50,BHM,JAX,365,0,,No,-11,4/28/2018
Apr,3430,242,BHM,LAS,1618,0,,No,2,4/29/2018
Apr,779,64,BHM,MCO,478,0,,Yes,-12,4/30/2018
May,1317,67,BHM,MCO,478,0,,No,-8,5/1/2018
May,2382,70,BHM,MCO,478,0,,No,3,5/2/2018
May,841,91,BHM,MDW,570,0,,No,0,5/3/2018
May,1944,93,BHM,MDW,570,0,,Yes,0,5/4/2018
May,623,49,BHM,MSY,321,0,,No,-5,5/5/2018
May,854,54,BHM,MSY,321,0,,No,3,5/6/2018
May,2093,210,BHM,PHX,1455,0,,No,0,5/7/2018
May,342,53,BHM,SDF,323,0,,Yes,0,5/8/2018
May,1188,55,BHM,SDF,323,0,,No,5,5/9/2018
May,472,65,BHM,STL,410,0,,No,-6,5/10/2018
May,944,69,BHM,TPA,460,0,,No,0,5/11/2018
May,2031,66,BHM,TPA,460,0,,No,-3,5/12/2018
May,2205,65,BHM,TPA,460,0,,No,-2,5/13/2018
May,923,111,BNA,AUS,756,0,,No,-21,5/14/2018
May,1137,121,BNA,AUS,756,0,,No,-5,5/15/2018
May,3334,109,BNA,AUS,756,0,,Yes,-16,5/16/2018
May,419,114,BNA,BDL,852,0,,No,0,5/17/2018
May,112,32,BNA,BHM,177,0,,No,0,5/18/2018
May,764,33,BNA,BHM,177,0,,No,3,5/19/2018
May,133,76,BNA,BWI,588,0,,Yes,-9,5/20/2018
May,385,75,BNA,BWI,588,0,,No,0,5/21/2018
May,879,73,BNA,BWI,588,0,,No,-13,5/22/2018
May,919,76,BNA,BWI,588,0,,No,-8,5/23/2018
May,1920,74,BNA,BWI,588,0,,Yes,-5,5/24/2018
May,2556,75,BNA,BWI,588,0,,No,2,5/25/2018
May,518,63,BNA,CLE,448,0,,No,-18,5/26/2018
May,2555,68,BNA,CLE,448,0,,No,0,5/27/2018
May,222,49,BNA,CMH,338,0,,No,-14,5/28/2018
May,1668,52,BNA,CMH,338,0,,No,4,5/29/2018
May,341,152,BNA,DEN,1013,0,,No,-13,5/30/2018
May,755,76,BNA,DTW,457,0,,No,1,5/31/2018
Jun,1264,75,BNA,DTW,457,0,,Yes,-3,6/1/2018
Jun,260,119,BNA,FLL,793,0,,No,-2,6/2/2018
Jun,959,107,BNA,FLL,793,0,,No,0,6/3/2018
Jun,278,107,BNA,HOU,670,0,,No,-10,6/4/2018
Jun,601,94,BNA,HOU,670,0,,Yes,0,6/5/2018
Jun,1026,103,BNA,HOU,670,0,,No,-16,6/6/2018
Jun,2183,98,BNA,HOU,670,0,,No,9,6/7/2018
Jun,640,66,BNA,JAX,484,0,,No,0,6/8/2018
Jun,910,66,BNA,JAX,484,0,,Yes,0,6/9/2018
Jun,1260,66,BNA,JAX,484,0,,No,1,6/10/2018
Jun,2108,65,BNA,JAX,484,0,,No,-10,6/11/2018
Jun,816,234,BNA,LAS,1588,0,,No,0,6/12/2018
Jun,905,244,BNA,LAS,1588,0,,No,0,6/13/2018
Jun,1479,236,BNA,LAS,1588,0,,No,-8,6/14/2018
Jun,2194,241,BNA,LAS,1588,0,,No,0,6/15/2018
Jun,92,265,BNA,LAX,1797,0,,No,3,6/16/2018
Jun,420,272,BNA,LAX,1797,0,,Yes,7,6/17/2018
Jun,2437,274,BNA,LAX,1797,0,,No,0,6/18/2018
Jun,102,82,BNA,MCI,491,0,,No,-7,6/19/2018
Jun,1151,80,BNA,MCI,491,0,,No,-16,6/20/2018
Jun,2611,87,BNA,MCI,491,0,,Yes,0,6/21/2018
Jun,927,84,BNA,MCO,616,0,,No,-6,6/22/2018
Jun,1058,83,BNA,MCO,616,0,,No,-10,6/23/2018
Jun,2032,83,BNA,MCO,616,0,,No,0,6/24/2018
Jun,3169,90,BNA,MCO,616,0,,Yes,-2,6/25/2018
Jun,285,75,BNA,MDW,395,0,,No,0,6/26/2018
Jun,661,73,BNA,MDW,395,0,,No,-2,6/27/2018
Jun,762,75,BNA,MDW,395,0,,No,5,6/28/2018
Jun,941,70,BNA,MDW,395,0,,No,-3,6/29/2018
Jun,1422,70,BNA,MDW,395,0,,No,1,6/30/2018
Jul,2195,71,BNA,MDW,395,0,,No,-2,7/1/2018
Jul,2804,79,BNA,MDW,395,0,,No,0,7/2/2018
Jul,3676,74,BNA,MDW,395,0,,Yes,-1,7/3/2018
Jul,570,68,BNA,MSY,471,0,,No,3,7/4/2018
Jul,689,72,BNA,MSY,471,0,,No,-13,7/5/2018
Jul,2463,305,BNA,OAK,1959,0,,No,0,7/6/2018
Jul,145,262,BNA,ONT,1751,0,,Yes,0,7/7/2018
Jul,81,91,BNA,PHL,675,0,,No,-12,7/8/2018
Jul,147,94,BNA,PHL,675,0,,No,-5,7/9/2018
Jul,1413,209,BNA,PHX,1448,0,,No,-4,7/10/2018
Jul,3492,215,BNA,PHX,1448,0,,Yes,0,7/11/2018
Jul,3839,211,BNA,PHX,1448,0,,No,-10,7/12/2018
Jul,2644,111,BNA,PVD,907,0,,No,-2,7/13/2018
Jul,197,67,BNA,RDU,443,0,,No,4,7/14/2018
Jul,198,63,BNA,RDU,443,0,,No,-9,7/15/2018
Jul,696,66,BNA,RDU,443,0,,No,0,7/16/2018
Jul,882,60,BNA,RDU,443,0,,No,0,7/17/2018
Jul,176,260,BNA,SAN,1751,0,,No,0,7/18/2018
Jul,1597,261,BNA,SAN,1751,0,,Yes,0,7/19/2018
Jul,884,115,BNA,SAT,822,0,,No,-1,7/20/2018
Jul,3767,129,BNA,SAT,822,0,,No,-9,7/21/2018
Jul,2380,266,BNA,SEA,1977,0,,No,-3,7/22/2018
Jul,552,85,BNA,TPA,612,0,,Yes,0,7/23/2018
Jul,2331,84,BNA,TPA,612,0,,No,10,7/24/2018
Jul,3136,87,BNA,TPA,612,0,,No,8,7/25/2018
Jul,3599,83,BNA,TPA,612,0,,No,-14,7/26/2018
Jul,239,44,BOI,GEG,287,0,,Yes,0,7/27/2018
Jul,2538,43,BOI,GEG,287,0,,No,-9,7/28/2018
Jul,3589,41,BOI,GEG,287,0,,No,0,7/29/2018
Jul,196,97,BOI,LAS,520,0,,No,0,7/30/2018
Jul,793,87,BOI,LAS,520,0,,No,0,7/31/2018
Aug,612,85,BOI,OAK,511,0,,No,-7,8/1/2018
Aug,835,90,BOI,OAK,511,0,,No,0,8/2/2018
Aug,71,58,BOI,PDX,344,0,,No,9,8/3/2018
Aug,538,59,BOI,PDX,344,0,,Yes,0,8/4/2018
Aug,2897,60,BOI,PDX,344,0,,No,-9,8/5/2018
Aug,1006,53,BOI,RNO,335,0,,No,1,8/6/2018
Aug,1027,54,BOI,RNO,335,0,,No,2,8/7/2018
Aug,1403,55,BOI,RNO,335,0,,Yes,0,8/8/2018
Aug,1022,65,BOI,SEA,399,0,,No,0,8/9/2018
Aug,1041,71,BOI,SEA,399,0,,No,0,8/10/2018
Aug,401,48,BOI,SLC,291,0,,No,0,8/11/2018
Aug,783,45,BOI,SLC,291,0,,Yes,1,8/12/2018
Aug,2377,45,BOI,SLC,291,0,,No,8,8/13/2018
Aug,140,48,BUF,BWI,281,0,,No,-3,8/14/2018
Aug,171,48,BUF,BWI,281,0,,No,0,8/15/2018
Aug,503,49,BUF,BWI,281,0,,No,-6,8/16/2018
Aug,572,47,BUF,BWI,281,0,,No,-13,8/17/2018
Aug,1828,49,BUF,BWI,281,0,,No,-2,8/18/2018
Aug,127,299,BUF,LAS,1987,0,,No,5,8/19/2018
Aug,990,138,BUF,MCO,1011,0,,Yes,-18,8/20/2018
Aug,1569,132,BUF,MCO,1011,0,,No,-16,8/21/2018
Aug,3773,137,BUF,MCO,1011,0,,No,-1,8/22/2018
Aug,280,93,BUF,MDW,468,0,,No,0,8/23/2018
Aug,329,88,BUF,MDW,468,0,,Yes,0,8/24/2018
Aug,1009,82,BUF,MDW,468,0,,No,-12,8/25/2018
Aug,774,279,BUF,PHX,1912,0,,No,0,8/26/2018
Aug,2178,141,BUF,TPA,1054,0,,No,-6,8/27/2018
Aug,3576,151,BUF,TPA,1054,0,,Yes,0,8/28/2018
Aug,254,40,BUR,LAS,223,0,,No,0,8/29/2018
Aug,504,41,BUR,LAS,223,0,,No,0,8/30/2018
Aug,778,40,BUR,LAS,223,0,,No,-2,8/31/2018
Sep,997,41,BUR,LAS,223,0,,No,0,9/1/2018
Sep,1171,44,BUR,LAS,223,0,,No,0,9/2/2018
Sep,1660,39,BUR,LAS,223,0,,No,-16,9/3/2018
Sep,1925,44,BUR,LAS,223,0,,No,0,9/4/2018
Sep,2032,45,BUR,LAS,223,0,,Yes,0,9/5/2018
Sep,2383,44,BUR,LAS,223,0,,No,0,9/6/2018
Sep,2457,41,BUR,LAS,223,0,,No,0,9/7/2018
Sep,2550,42,BUR,LAS,223,0,,No,5,9/8/2018
Sep,355,62,BUR,OAK,325,0,,Yes,3,9/9/2018
Sep,391,63,BUR,OAK,325,0,,No,0,9/10/2018
Sep,445,62,BUR,OAK,325,0,,No,0,9/11/2018
Sep,682,78,BUR,OAK,325,0,,No,0,9/12/2018
Sep,850,NA,BUR,OAK,325,1,1,No,,9/13/2018
Sep,857,67,BUR,OAK,325,0,,No,6,9/14/2018
Sep,1024,55,BUR,OAK,325,0,,No,-3,9/15/2018
Sep,1132,61,BUR,OAK,325,0,,No,1,9/16/2018
Sep,1339,NA,BUR,OAK,325,1,1,No,,9/17/2018
Sep,1398,64,BUR,OAK,325,0,,No,0,9/18/2018
Sep,1587,72,BUR,OAK,325,0,,No,0,9/19/2018
Sep,2182,65,BUR,OAK,325,0,,No,0,9/20/2018
Sep,2613,63,BUR,OAK,325,0,,Yes,4,9/21/2018
Sep,3668,71,BUR,OAK,325,0,,No,0,9/22/2018
Sep,320,62,BUR,PHX,369,0,,No,8,9/23/2018
Sep,444,48,BUR,PHX,369,0,,No,0,9/24/2018
Sep,481,56,BUR,PHX,369,0,,Yes,0,9/25/2018
Sep,891,55,BUR,PHX,369,0,,No,0,9/26/2018
Sep,940,NA,BUR,PHX,369,1,3,No,,9/27/2018
Sep,980,52,BUR,PHX,369,0,,No,5,9/28/2018
Sep,1241,63,BUR,PHX,369,0,,Yes,6,9/29/2018
Sep,2614,53,BUR,PHX,369,0,,No,0,9/30/2018
Oct,921,54,BUR,SJC,296,0,,No,0,10/1/2018
Oct,1306,54,BUR,SJC,296,0,,No,0,10/2/2018
Oct,1328,54,BUR,SJC,296,0,,No,0,10/3/2018
Oct,2546,54,BUR,SJC,296,0,,No,0,10/4/2018
Oct,2874,54,BUR,SJC,296,0,,No,0,10/5/2018
Oct,3237,52,BUR,SJC,296,0,,No,0,10/6/2018
Oct,3426,57,BUR,SJC,296,0,,Yes,3,10/7/2018
Oct,3859,55,BUR,SJC,296,0,,No,0,10/8/2018
Oct,734,58,BUR,SMF,358,0,,No,6,10/9/2018
Oct,957,58,BUR,SMF,358,0,,No,0,10/10/2018
Oct,1408,60,BUR,SMF,358,0,,Yes,4,10/11/2018
Oct,1586,59,BUR,SMF,358,0,,No,0,10/12/2018
Oct,2284,60,BUR,SMF,358,0,,No,5,10/13/2018
Oct,2370,58,BUR,SMF,358,0,,No,0,10/14/2018
Oct,2699,61,BUR,SMF,358,0,,Yes,0,10/15/2018
Oct,3681,59,BUR,SMF,358,0,,No,-4,10/16/2018
Oct,644,237,BWI,ABQ,1670,0,,No,0,10/17/2018
Oct,236,49,BWI,ALB,288,0,,No,4,10/18/2018
Oct,323,53,BWI,ALB,288,0,,No,0,10/19/2018
Oct,358,50,BWI,ALB,288,0,,No,-12,10/20/2018
Oct,1774,53,BWI,ALB,288,0,,No,-2,10/21/2018
Oct,3569,55,BWI,ALB,288,0,,No,0,10/22/2018
Oct,160,196,BWI,AUS,1342,0,,Yes,-10,10/23/2018
Oct,3481,206,BWI,AUS,1342,0,,No,-9,10/24/2018
Oct,729,48,BWI,BDL,283,0,,No,0,10/25/2018
Oct,1507,46,BWI,BDL,283,0,,No,0,10/26/2018
Oct,1570,51,BWI,BDL,283,0,,Yes,0,10/27/2018
Oct,2362,51,BWI,BDL,283,0,,No,0,10/28/2018
Oct,3054,43,BWI,BDL,283,0,,No,-7,10/29/2018
Oct,3062,49,BWI,BDL,283,0,,No,-9,10/30/2018
Oct,3320,48,BWI,BDL,283,0,,Yes,-3,10/31/2018
Nov,623,105,BWI,BHM,682,0,,No,-5,11/1/2018
Nov,1857,108,BWI,BHM,682,0,,No,0,11/2/2018
Nov,2031,104,BWI,BHM,682,0,,No,-17,11/3/2018
Nov,145,90,BWI,BNA,588,0,,No,-4,11/4/2018
Nov,420,94,BWI,BNA,588,0,,No,-13,11/5/2018
Nov,1187,96,BWI,BNA,588,0,,No,-1,11/6/2018
Nov,1479,94,BWI,BNA,588,0,,No,-8,11/7/2018
Nov,2437,97,BWI,BNA,588,0,,Yes,0,11/8/2018
Nov,2611,93,BWI,BNA,588,0,,No,0,11/9/2018
Nov,127,46,BWI,BUF,281,0,,No,-3,11/10/2018
Nov,268,48,BWI,BUF,281,0,,No,0,11/11/2018
Nov,903,44,BWI,BUF,281,0,,Yes,-7,11/12/2018
Nov,1516,49,BWI,BUF,281,0,,No,1,11/13/2018
Nov,3419,48,BWI,BUF,281,0,,No,1,11/14/2018
Nov,97,51,BWI,CLE,314,0,,No,-12,11/15/2018
Nov,269,53,BWI,CLE,314,0,,Yes,-3,11/16/2018
Nov,1020,54,BWI,CLE,314,0,,No,-4,11/17/2018
Nov,68,59,BWI,CMH,336,0,,No,-6,11/18/2018
Nov,219,58,BWI,CMH,336,0,,No,-6,11/19/2018
Nov,1143,59,BWI,CMH,336,0,,No,-5,11/20/2018
Nov,3406,58,BWI,CMH,336,0,,No,5,11/21/2018
Nov,1049,222,BWI,DEN,1491,0,,No,-10,11/22/2018
Nov,2707,223,BWI,DEN,1491,0,,No,0,11/23/2018
Nov,3331,223,BWI,DEN,1491,0,,Yes,-1,11/24/2018
Nov,1170,68,BWI,DTW,408,0,,No,9,11/25/2018
Nov,3049,76,BWI,DTW,408,0,,No,-10,11/26/2018
Nov,3691,68,BWI,DTW,408,0,,No,0,11/27/2018
Nov,222,133,BWI,FLL,925,0,,Yes,-4,11/28/2018
Nov,1223,122,BWI,FLL,925,0,,No,0,11/29/2018
Nov,3226,130,BWI,FLL,925,0,,No,0,11/30/2018
Dec,3486,131,BWI,FLL,925,0,,No,0,12/1/2018
Dec,3745,128,BWI,FLL,925,0,,Yes,0,12/2/2018
Dec,16,192,BWI,HOU,1246,0,,No,-12,12/3/2018
Dec,2436,186,BWI,HOU,1246,0,,No,0,12/4/2018
Dec,2795,183,BWI,HOU,1246,0,,No,-14,12/5/2018
Dec,509,83,BWI,IND,515,0,,No,8,12/6/2018
Dec,675,84,BWI,IND,515,0,,No,0,12/7/2018
Dec,432,41,BWI,ISP,220,0,,No,0,12/8/2018
Dec,546,41,BWI,ISP,220,0,,No,0,12/9/2018
Dec,1155,45,BWI,ISP,220,0,,Yes,9,12/10/2018
Dec,1750,42,BWI,ISP,220,0,,No,-1,12/11/2018
Dec,1861,44,BWI,ISP,220,0,,No,0,12/12/2018
Dec,3771,43,BWI,ISP,220,0,,No,10,12/13/2018
Dec,211,135,BWI,JAN,888,0,,Yes,-7,12/14/2018
Dec,2124,133,BWI,JAN,888,0,,No,-18,12/15/2018
Dec,54,97,BWI,JAX,663,0,,No,0,12/16/2018
Dec,1244,96,BWI,JAX,663,0,,No,-7,12/17/2018
Dec,135,311,BWI,LAS,2106,0,,Yes,0,12/18/2018
Dec,1061,310,BWI,LAS,2106,0,,No,0,12/19/2018
Dec,1928,315,BWI,LAS,2106,0,,No,0,12/20/2018
Dec,700,142,BWI,LIT,912,0,,No,0,12/21/2018
Dec,3239,143,BWI,MCI,967,0,,No,8,12/22/2018
Dec,3307,146,BWI,MCI,967,0,,No,0,12/23/2018
Dec,69,105,BWI,MCO,787,0,,No,-17,12/24/2018
Dec,171,109,BWI,MCO,787,0,,No,0,12/25/2018
Dec,426,118,BWI,MCO,787,0,,Yes,-8,12/26/2018
Dec,652,115,BWI,MCO,787,0,,No,-1,12/27/2018
Dec,888,114,BWI,MCO,787,0,,No,-17,12/28/2018
Dec,1657,115,BWI,MCO,787,0,,No,0,12/29/2018
Dec,2697,111,BWI,MCO,787,0,,Yes,-8,12/30/2018
Dec,3151,120,BWI,MCO,787,0,,No,2,12/31/2018
Jan,264,103,BWI,MDW,611,0,,No,-14,1/1/2018
Jan,421,104,BWI,MDW,611,0,,No,0,1/2/2018
Jan,694,108,BWI,MDW,611,0,,Yes,-14,1/3/2018
Jan,872,120,BWI,MDW,611,0,,No,9,1/4/2018
Jan,1161,103,BWI,MDW,611,0,,No,0,1/5/2018
Jan,1276,102,BWI,MDW,611,0,,No,8,1/6/2018
Jan,128,59,BWI,MHT,377,0,,No,2,1/7/2018
Jan,157,54,BWI,MHT,377,0,,No,0,1/8/2018
Jan,224,58,BWI,MHT,377,0,,No,9,1/9/2018
Jan,679,55,BWI,MHT,377,0,,No,-8,1/10/2018
Jan,889,58,BWI,MHT,377,0,,Yes,9,1/11/2018
Jan,949,58,BWI,MHT,377,0,,No,6,1/12/2018
Jan,1021,58,BWI,MHT,377,0,,No,-7,1/13/2018
Jan,2801,58,BWI,MHT,377,0,,No,0,1/14/2018
Jan,3604,58,BWI,MHT,377,0,,Yes,0,1/15/2018
Jan,2101,155,BWI,MSY,998,0,,No,-9,1/16/2018
Jan,2553,175,BWI,OKC,1180,0,,No,-11,1/17/2018
Jan,919,32,BWI,ORF,159,0,,No,-4,1/18/2018
Jan,1134,31,BWI,ORF,159,0,,Yes,-4,1/19/2018
Jan,1828,32,BWI,ORF,159,0,,No,0,1/20/2018
Jan,2019,33,BWI,ORF,159,0,,No,0,1/21/2018
Jan,733,117,BWI,PBI,883,0,,No,0,1/22/2018
Jan,2103,120,BWI,PBI,883,0,,No,0,1/23/2018
Jan,3224,116,BWI,PBI,883,0,,No,0,1/24/2018
Jan,489,295,BWI,PHX,1999,0,,No,0,1/25/2018
Jan,1866,289,BWI,PHX,1999,0,,No,-15,1/26/2018
Jan,2359,286,BWI,PHX,1999,0,,Yes,0,1/27/2018
Jan,2442,288,BWI,PHX,1999,0,,No,1,1/28/2018
Jan,310,39,BWI,PIT,210,0,,No,9,1/29/2018
Jan,1013,37,BWI,PIT,210,0,,No,6,1/30/2018
Jan,3833,38,BWI,PIT,210,0,,Yes,-3,1/31/2018
Feb,99,53,BWI,PVD,328,0,,No,2,2/1/2018
Feb,257,50,BWI,PVD,328,0,,No,0,2/2/2018
Feb,394,50,BWI,PVD,328,0,,No,-7,2/3/2018
Feb,406,49,BWI,PVD,328,0,,Yes,-10,2/4/2018
Feb,505,51,BWI,PVD,328,0,,No,0,2/5/2018
Feb,896,52,BWI,PVD,328,0,,No,10,2/6/2018
Feb,1947,50,BWI,PVD,328,0,,No,-10,2/7/2018
Feb,2355,53,BWI,PVD,328,0,,No,0,2/8/2018
Feb,2621,50,BWI,PVD,328,0,,No,2,2/9/2018
Feb,3047,51,BWI,PVD,328,0,,No,10,2/10/2018
Feb,122,44,BWI,RDU,255,0,,No,-7,2/11/2018
Feb,182,44,BWI,RDU,255,0,,Yes,-7,2/12/2018
Feb,606,47,BWI,RDU,255,0,,No,-11,2/13/2018
Feb,683,46,BWI,RDU,255,0,,No,0,2/14/2018
Feb,1414,46,BWI,RDU,255,0,,No,-1,2/15/2018
Feb,3046,46,BWI,RDU,255,0,,Yes,0,2/16/2018
Feb,143,132,BWI,RSW,919,0,,No,-9,2/17/2018
Feb,1743,136,BWI,RSW,919,0,,No,-13,2/18/2018
Feb,3679,351,BWI,SAN,2295,0,,No,0,2/19/2018
Feb,572,203,BWI,SAT,1407,0,,Yes,-7,2/20/2018
Feb,710,209,BWI,SAT,1407,0,,No,0,2/21/2018
Feb,229,90,BWI,SDF,495,0,,No,0,2/22/2018
Feb,2640,88,BWI,SDF,495,0,,No,-2,2/23/2018
Feb,2730,89,BWI,SDF,495,0,,No,4,2/24/2018
Feb,3141,269,BWI,SLC,1864,0,,No,0,2/25/2018
Feb,354,118,BWI,STL,737,0,,No,-12,2/26/2018
Feb,983,112,BWI,STL,737,0,,No,0,2/27/2018
Feb,1005,119,BWI,STL,737,0,,Yes,-2,2/28/2018
Mar,1062,113,BWI,STL,737,0,,No,10,3/1/2018
Mar,140,128,BWI,TPA,842,0,,No,-3,3/2/2018
Mar,503,125,BWI,TPA,842,0,,No,-11,3/3/2018
Mar,760,122,BWI,TPA,842,0,,Yes,-13,3/4/2018
Mar,1418,126,BWI,TPA,842,0,,No,-4,3/5/2018
Mar,3397,124,BWI,TPA,842,0,,No,4,3/6/2018
Mar,1026,72,CLE,BNA,448,0,,No,-10,3/7/2018
Mar,1260,74,CLE,BNA,448,0,,Yes,-9,3/8/2018
Mar,613,54,CLE,BWI,314,0,,No,-10,3/9/2018
Mar,660,56,CLE,BWI,314,0,,No,4,3/10/2018
Mar,3151,59,CLE,BWI,314,0,,No,4,3/11/2018
Mar,715,269,CLE,LAS,1825,0,,No,-2,3/12/2018
Mar,387,116,CLE,MCO,895,0,,No,0,3/13/2018
Mar,1489,128,CLE,MCO,895,0,,No,-12,3/14/2018
Mar,29,71,CLE,MDW,307,0,,No,3,3/15/2018
Mar,97,64,CLE,MDW,307,0,,Yes,-2,3/16/2018
Mar,313,59,CLE,MDW,307,0,,No,-6,3/17/2018
Mar,936,57,CLE,MDW,307,0,,No,-7,3/18/2018
Mar,1020,59,CLE,MDW,307,0,,No,-7,3/19/2018
Mar,1192,59,CLE,MDW,307,0,,Yes,-11,3/20/2018
Mar,2453,82,CLE,STL,487,0,,No,-2,3/21/2018
Mar,1862,60,CMH,BNA,338,0,,No,1,3/22/2018
Mar,2557,58,CMH,BNA,338,0,,No,-4,3/23/2018
Mar,222,57,CMH,BWI,336,0,,Yes,-8,3/24/2018
Mar,888,54,CMH,BWI,336,0,,No,-7,3/25/2018
Mar,2103,54,CMH,BWI,336,0,,No,-6,3/26/2018
Mar,219,263,CMH,LAS,1772,0,,No,0,3/27/2018
Mar,3834,260,CMH,LAS,1772,0,,No,1,3/28/2018
Mar,306,101,CMH,MCO,802,0,,No,-19,3/29/2018
Mar,1336,112,CMH,MCO,802,0,,No,-8,3/30/2018
Mar,2107,110,CMH,MCO,802,0,,No,-9,3/31/2018
Apr,68,56,CMH,MDW,284,0,,Yes,-3,4/1/2018
Apr,151,57,CMH,MDW,284,0,,No,0,4/2/2018
Apr,556,55,CMH,MDW,284,0,,No,0,4/3/2018
Apr,1927,55,CMH,MDW,284,0,,No,-1,4/4/2018
Apr,3584,60,CMH,MDW,284,0,,Yes,0,4/5/2018
Apr,283,59,CMH,PHL,405,0,,No,-22,4/6/2018
Apr,569,56,CMH,PHL,405,0,,No,0,4/7/2018
Apr,3493,60,CMH,PHL,405,0,,No,-18,4/8/2018
Apr,599,233,CMH,PHX,1671,0,,Yes,-19,4/9/2018
Apr,725,67,CMH,STL,410,0,,No,1,4/10/2018
Apr,1245,71,CMH,STL,410,0,,No,-5,4/11/2018
Apr,713,120,CMH,TPA,829,0,,No,-8,4/12/2018
Apr,748,115,CMH,TPA,829,0,,No,-10,4/13/2018
Apr,3138,111,CMH,TPA,829,0,,No,-16,4/14/2018
Apr,20,37,CRP,HOU,187,0,,No,-6,4/15/2018
Apr,28,38,CRP,HOU,187,0,,No,0,4/16/2018
Apr,38,38,CRP,HOU,187,0,,Yes,-2,4/17/2018
Apr,61,92,DAL,ABQ,580,0,,No,6,4/18/2018
